ISO,SOV,SVO,OSV,OVS,VSO,VOS,MAX,WALS,SO,OS,Num_Sentences,H,H_SO,num_tokens,H_ML,H_MM,H_Jeff,H_Lap,H_SG,H_minmax,H_CS,H_NSB,H_shrink,corpus
irk,40,5,13,3,0,2,SOV,SOV,45,18,63,1.5431947154375518,0.863120568566631,50000.0,9.7782486557,9.8656471213,10.0328680977,10.2468514221,9.778340936,9.7987326486,9.9781770639,9.8977424343,9.7961178659,PBC
iry,5,33,8,16,17,7,SVO,_,55,31,86,2.2958810434355303,0.9430685934712908,50000.0,8.0024329648,8.0545863905,8.2172323918,8.4082840741,8.002559552,8.030505245,8.1731989435,8.1203094063,8.0093928578,PBC
isl,11,108,10,2,22,4,SVO,SVO,141,16,157,1.505395432983608,0.4750236744443028,50000.0,9.3698606982,9.4496994418,9.6207122884,9.8349075867,9.3699593523,9.3917614107,9.5803379976,9.4921858093,9.3806922589,PBC
ita,97,189,22,4,9,9,SVO,SVO,295,35,330,1.600802488470312,0.48791799258948587,50000.0,9.6430917672,9.731283715,9.910931635,10.1359541106,9.6431879829,9.6644504029,9.8565656862,9.7722994556,9.6590012733,PBC
itv,3,16,1,4,41,6,VSO,_,60,11,71,1.756447194211276,0.6220403090607189,50000.0,7.4421151327,7.4861173315,7.6344703557,7.8086627315,7.4422481555,7.4716161627,7.5929567464,7.5492447077,7.4460782967,PBC
iws,28,11,2,0,2,1,SOV,_,41,3,44,1.4444387635776794,0.3591016256485496,50000.0,8.8577235009,8.9353404941,9.1405936969,9.3823036152,8.8578379408,8.8831224994,9.083391798,9.0074226323,8.8658157679,PBC
ixi,2,13,3,4,12,4,SVO,VSO,27,11,38,2.251081359584335,0.8680403986166403,,,,,,,,,,,
ixl,6,28,5,2,24,9,SVO,_,58,16,74,2.124402307160501,0.7531979910695014,50000.0,8.6696813202,8.7363049772,8.9143756296,9.127329764,8.6697955008,8.6950182757,8.8704857701,8.7984197979,8.6782972,PBC
izr,35,34,3,0,7,3,SOV,_,76,6,82,1.70316296005326,0.37764632137370024,50000.0,8.0388524214,8.0701300499,8.1544110787,8.2605057259,8.0389640612,8.0635651466,8.1204325072,8.098214899,8.0480041582,PBC
jac,10,19,7,3,7,9,SVO,VSO,36,19,55,2.3901399839200694,0.9299429352091801,50000.0,8.5614105047,8.6252786141,8.8007754037,9.0098866761,8.5615267906,8.5872114137,8.7515390502,8.6883623156,8.5708743469,PBC
jae,19,68,5,1,1,10,SVO,SVO,88,16,104,1.5130645509895377,0.6193821946787638,50000.0,8.6240189158,8.6685693386,8.7775228453,8.9153213473,8.6241242891,8.6473719229,8.7365807261,8.7009221612,8.6362381671,PBC
jam,10,44,6,2,2,2,SVO,_,56,10,66,1.5755449197638831,0.6136190195993708,50000.0,7.5945442752,7.6135301419,7.6617397283,7.7250275027,7.5946497146,7.6178504815,7.6340747164,7.6277548495,7.6017259982,PBC
jav,3,25,2,7,3,2,SVO,_,31,11,42,1.8385635131811822,0.8296071030882032,50000.0,9.8081150138,9.8930464709,10.0517209657,10.2570351837,9.8082057309,9.8282501705,9.9945840761,9.9210226115,9.8271122263,PBC
jbu,11,20,8,3,5,5,SVO,SVO,36,16,52,2.306853599798888,0.8904916402194913,50000.0,8.2066113055,8.240803178,8.3315018376,8.445412598,8.2067220819,8.2311358384,8.295407818,8.2706453967,8.2179055052,PBC
jic,5,8,2,4,3,2,SVO,_,16,8,24,2.403107168362811,0.9182958340544896,50000.0,7.9980861411,8.0261609866,8.0995892973,8.1933589085,7.9981950164,8.0221792445,8.0665685584,8.0494540073,8.0081543524,PBC
jiv,33,4,4,8,3,2,SOV,SOV,40,14,54,1.8063709569599047,0.8256265261578954,50000.0,10.7969442204,10.9568958196,11.1842723503,11.4801911842,10.7970249713,10.8148874839,11.1252245751,10.9651237792,10.8168538472,PBC
jmc,4,38,6,1,7,3,SVO,_,49,10,59,1.6904838549254029,0.6565402813869459,50000.0,10.228936753,10.356932657,10.5851908355,10.868459404,10.2290275857,10.2491130034,10.5118991812,10.3965792978,10.245407093,PBC
jpn,38,4,4,9,0,0,SOV,SOV,42,13,55,1.3458947949094404,0.7889406572966208,,,,,,,,,,,
jvn,5,37,6,3,2,1,SVO,_,44,10,54,1.5581453260672025,0.691289869405789,50000.0,8.6975555117,8.7431013942,8.8499696219,8.9868191862,8.6976578197,8.7202349481,8.8098868121,8.7725961126,8.709442976,PBC
kaa,77,2,8,4,0,0,SOV,SOV,79,12,91,0.8315027321381754,0.5625393752025973,50000.0,10.7323360698,10.8483287511,10.9974501853,11.21081903,10.7324101584,10.748788632,10.9579520994,10.837196014,10.7636736331,PBC
kac,14,2,8,12,0,0,SOV,SOV,16,20,36,1.7720772537350808,0.9910760598382222,50000.0,7.5704550968,7.5961206416,7.6731287791,7.7682866852,7.5705753848,7.5970574317,7.6398617359,7.6250183301,7.5780620884,PBC
kal,39,6,6,4,0,0,SOV,SOV,45,10,55,1.324082685446813,0.6840384356390417,50000.0,12.9747899706,13.289441759,13.3425555647,13.5747315505,12.974833337,12.9844311724,13.3516417304,13.8129210401,13.0324711012,PBC
kan,54,6,9,10,2,1,SOV,SOV,62,20,82,1.6011824182399292,0.8014698931335287,50000.0,11.2623225976,11.4418659954,11.6440447396,11.9277807494,11.2623945728,11.2783170188,11.5741508862,11.4121801621,11.2890301277,PBC
kao,53,11,3,3,0,1,SOV,SOV,64,7,71,1.2040667406147276,0.46451494409055205,50000.0,8.0091920717,8.046370323,8.1526975337,8.2833784284,8.0093092039,8.0351423394,8.1173919284,8.0848140724,8.0184320008,PBC
kaq,21,9,7,12,5,2,SOV,_,35,21,56,2.2886287465428063,0.9544340029249649,50000.0,9.8122060897,9.9211872731,10.1428366743,10.4128969885,9.8123036687,9.8338762942,10.0825757092,9.9741928197,9.8289685242,PBC
kaz,64,4,4,9,2,1,SOV,_,70,14,84,1.2669683154813698,0.6500224216483541,50000.0,11.3820166788,11.5318549857,11.6731627777,11.8959018903,11.3820814276,11.3963985629,11.6007677436,11.4819800687,11.4241187548,PBC
kbc,3,17,1,4,3,2,SVO,SVO,23,7,30,1.9403358187557618,0.783776947484701,50000.0,9.5051828838,9.5995351395,9.8016321869,10.0494497154,9.50528268,9.5273427367,9.7480968929,9.6515196544,9.5151839087,PBC
kbh,23,5,3,1,2,2,SOV,No dominant order,30,6,36,1.7141901968336573,0.6500224216483541,50000.0,9.6642075513,9.7712266694,9.9934397435,10.2644181394,9.664306064,9.6860889803,9.9622183846,9.8259926696,9.6742579906,PBC
kbm,11,20,1,0,4,1,SVO,_,35,2,37,1.628580130419287,0.30337483608641397,50000.0,7.7781902872,7.8034374504,7.8737564615,7.9623286632,7.7783040961,7.8033557789,7.8436031587,7.8276530643,7.786445086,PBC
kbp,4,18,9,2,3,4,SVO,SVO,25,15,40,2.163356531359715,0.9544340029249649,50000.0,9.3484919856,9.4310862767,9.6092628931,9.8312704565,9.3485912742,9.3705359962,9.5696553653,9.476214567,9.3561768852,PBC
kbr,27,3,9,18,3,3,SOV,_,33,30,63,2.0687942075658454,0.998363672593813,50000.0,10.5131607862,10.6305240278,10.802848101,11.036179079,10.5132407645,10.5309231095,10.7553799424,10.6362259134,10.532994478,PBC
kdl,5,42,6,0,4,4,SVO,_,51,10,61,1.5111185304240062,0.6436394131461666,50000.0,7.5789681517,7.60565801,7.6838026898,7.7810658504,7.5790861556,7.6050830725,7.6517711218,7.6341286737,7.5841882199,PBC
kek,5,34,4,3,2,8,SVO,_,41,15,56,1.8191716260020359,0.8383729377099397,50000.0,8.4974805204,8.5674800838,8.7646207454,8.9963182618,8.4975993832,8.523861325,8.7112373352,8.6408004934,8.503204422,PBC
ken,12,43,5,2,6,6,SVO,_,61,13,74,1.8719111366568584,0.6705250693158381,50000.0,9.5321154246,9.5992873057,9.728606143,9.8986472157,9.5322066386,9.5523510246,9.6872158129,9.6229131089,9.5479741269,PBC
kew,64,4,12,12,4,3,SOV,SOV,72,27,99,1.6718415946304053,0.8453509366224365,50000.0,9.5229541479,9.6136563851,9.8146384524,10.0583499021,9.5230563517,9.545640867,9.7469089707,9.6691857616,9.5421261456,PBC
kez,10,22,5,3,4,2,SVO,_,36,10,46,2.0954901183288728,0.7553754125614287,50000.0,9.3007744497,9.3731688869,9.5317000785,9.7302214779,9.30087428,9.3229262545,9.4798319222,9.4141122914,9.3125818091,PBC
kgf,69,17,14,20,9,5,SOV,_,95,39,134,2.05970447319717,0.8700670313005505,50000.0,9.8730847494,9.9583047455,10.1146466322,10.3177681985,9.8731745211,9.8930082894,10.0542447401,9.9843202138,9.8914335789,PBC
kgk,3,5,3,0,1,3,SVO,_,9,6,15,2.1819370635467044,0.9709505944546686,50000.0,9.2670989344,9.3377765644,9.4939319331,9.6895658106,9.2671991906,9.2893453546,9.4535004762,9.3786133069,9.2814526442,PBC
kgp,14,2,2,2,0,0,SOV,SOV,16,4,20,1.3567796494470397,0.7219280948873623,50000.0,6.8712807015,6.888015964,6.9429390138,7.0106016212,6.871408114,6.8994121739,6.9173845997,6.9101283441,6.8773399417,PBC
khk,131,9,25,15,3,2,SOV,SOV,143,42,185,1.4159090854079546,0.7727926339432439,50000.0,10.4510792471,10.5650088745,10.7379915601,10.969878321,10.4511607036,10.4691680595,10.680030794,10.5748109013,10.4727306139,PBC
khz,38,5,9,2,0,3,SOV,_,43,14,57,1.5115724966132094,0.8042522359016422,50000.0,9.3081275981,9.3869276012,9.5638711575,9.7818869976,9.3082296203,9.3307711843,9.5149576038,9.4355098848,9.3204761427,PBC
kia,5,37,5,0,1,2,SVO,_,43,7,50,1.2844750802318294,0.584238811642856,50000.0,7.3575017914,7.3800222609,7.4492002774,7.5347000055,7.357623823,7.384474804,7.418112291,7.4064704251,7.363616629,PBC
kik,3,55,2,1,6,2,SVO,SVO,64,5,69,1.1485324748890866,0.37505140642401236,50000.0,9.9046668183,10.0232707777,10.2630278017,10.5516632855,9.9047647469,9.9264167323,10.1860196319,10.0812463462,9.9172143226,PBC
kin,8,27,4,0,3,4,SVO,SVO,38,8,46,1.7597173895227276,0.6665783579949205,50000.0,10.9172306395,11.0715124472,11.2756489948,11.5506157109,10.9173079325,10.9344034268,11.2208323335,11.0668601098,10.9426598032,PBC
kir,67,5,14,14,0,0,SOV,_,72,28,100,1.3974206492475199,0.8554508105601307,50000.0,10.8880147829,11.0103120415,11.1579402795,11.3727635284,10.88808677,10.9040005699,11.1013557613,10.991982042,10.9204870447,PBC
kjb,1,9,2,7,9,1,SVO,_,19,10,29,2.143838426839129,0.9293636260137187,50000.0,8.1387504712,8.1811657054,8.3038955368,8.4526370268,8.1388693588,8.165092709,8.2597584885,8.2266806174,8.1486354161,PBC
kjh,42,3,7,8,0,4,SOV,_,45,19,64,1.579942129480084,0.877437311089633,50000.0,10.8017122701,10.9251348309,11.0849274594,11.3101773888,10.801787139,10.8183387231,11.0284417057,10.9153236723,10.835351305,PBC
kjs,54,11,6,14,5,9,SOV,_,70,29,99,2.0054234653080076,0.872475205485193,50000.0,9.2297893658,9.2957205292,9.44594147,9.6328485851,9.2298916749,9.2524806622,9.3933081891,9.337375457,9.2490768434,PBC
kki,5,35,1,1,3,6,SVO,_,43,8,51,1.5273428209126516,0.6267511370265895,50000.0,10.7351660241,10.878613192,11.0841065954,11.355308627,10.7352463955,10.7530203103,11.0008115684,10.8854773882,10.7511047533,PBC
kkj,5,38,2,2,3,4,SVO,_,46,8,54,1.5366324375809401,0.6051865766334206,50000.0,8.0430728207,8.0715516208,8.1448766247,8.2389050574,8.0431804685,8.0668982177,8.1154301781,8.0942769396,8.0523529831,PBC
kma,7,35,5,0,2,3,SVO,SVO,44,8,52,1.516960525370374,0.6193821946787638,50000.0,7.7098581432,7.7400681773,7.8287388731,7.9382753312,7.7099768222,7.7361310521,7.7916314758,7.7727022266,7.7165167808,PBC
kmh,13,4,8,5,0,1,SOV,_,17,14,31,1.9956364132813587,0.9932338197397066,50000.0,8.2830725606,8.3176251068,8.4061187242,8.5183821755,8.2831805284,8.3069796117,8.3717650799,8.3452898415,8.2935487861,PBC
kmo,53,5,3,3,1,0,SOV,SOV,59,6,65,1.0269955119420962,0.44412604507959963,50000.0,8.7149972753,8.7655348826,8.8934244707,9.0515759303,8.7151060155,8.7390981444,8.8491958426,8.8062939535,8.728514209,PBC
kmr,77,18,14,8,3,1,SOV,SOV,98,23,121,1.6324246416511323,0.7016443140299524,50000.0,8.8194543059,8.8743777061,9.0048351746,9.1689507327,8.8195582756,8.8425146264,8.9628479202,8.911897368,8.8302003737,PBC
kms,22,7,7,8,6,2,SOV,SOV,35,17,52,2.2596658811573627,0.9117517586347537,50000.0,7.7783486075,7.7992532586,7.8522295043,7.9213695654,7.7784542876,7.801704383,7.8245136627,7.8150011712,7.7864850917,PBC
kmu,26,7,11,12,6,1,SOV,_,39,24,63,2.1924229402608257,0.9587118829771317,50000.0,10.4920893936,10.6127419799,10.7964971323,11.0403776987,10.4921713881,10.5102996233,10.7381829887,10.6243942203,10.5130643806,PBC
kne,4,25,1,3,22,6,SVO,_,51,10,61,1.9558428644337214,0.6436394131461666,50000.0,8.1966034326,8.2562011648,8.4314700524,8.6388772445,8.1967249655,8.2235730931,8.3929978374,8.3232878554,8.2029350386,PBC
kng,9,62,6,1,1,4,SVO,SVO,72,11,83,1.3003494161506113,0.5643364444932288,50000.0,9.4261641831,9.5054835564,9.6763984937,9.8893108284,9.4262634599,9.4481973955,9.6240719793,9.5488813295,9.4388717241,PBC
knj,0,2,0,4,1,7,VOS,_,3,11,14,1.6893917467430877,0.74959525725948,50000.0,7.8026245435,7.8326903082,7.9206062509,8.029130484,7.8027430089,7.8288427088,7.885549422,7.864999825,7.811829206,PBC
knk,39,12,3,1,3,1,SOV,_,54,5,59,1.498575057012545,0.4186843105268563,50000.0,7.8724342509,7.9093816709,8.0198125691,8.1540506904,7.8725552881,7.8992482682,7.9860103881,7.9512928961,7.8800702181,PBC
kno,5,3,1,0,0,0,SOV,_,8,1,9,1.3516441151533922,0.5032583347756457,50000.0,6.89864147,6.9147852275,6.9667193329,7.03097154,6.8987670046,6.9263397178,6.9426616811,6.9353319142,6.9033131976,PBC
knv,78,13,4,5,3,0,SOV,_,94,9,103,1.2230867661765208,0.4276590022251725,50000.0,9.6313179361,9.7192501989,9.9004888587,10.1268079421,9.6314148608,9.6528346206,9.8672056504,9.7617466348,9.6520436161,PBC
kor,134,22,8,18,4,3,SOV,SOV,160,29,189,1.44172927787458,0.6183802864397099,50000.0,11.5635570337,11.7395514017,11.8961770547,12.1429178384,11.5636210855,11.577788254,11.8147308503,11.6772233469,11.5895670937,PBC
kpf,39,7,4,7,4,3,SOV,_,50,14,64,1.8408040164594124,0.7578784625383954,50000.0,9.2836059809,9.3478203372,9.4846019684,9.6593694553,9.283703346,9.3052038707,9.4379449453,9.3804877709,9.2985192,PBC
kpg,7,43,2,4,4,1,SVO,_,54,7,61,1.4884280112252888,0.5140912790181235,50000.0,7.7090082563,7.7309805018,7.7914590764,7.8682195477,7.7091208224,7.7338745181,7.7616933402,7.7514089631,7.7181749827,PBC
kpj,15,5,2,1,2,1,SOV,SOV,22,4,26,1.846093587042454,0.6193821946787638,50000.0,10.2087350386,10.3551830122,10.6237018064,10.9473392521,10.2088284764,10.2294968227,10.5609662932,10.408521371,10.2217494999,PBC
kpr,11,1,0,1,0,0,SOV,_,12,1,13,0.7732283485249176,0.39124356362925566,50000.0,9.1189147306,9.1680529237,9.2695802087,9.4036437501,9.1190089293,9.1397954859,9.2376654066,9.1895762442,9.1361040774,PBC
kpv,11,63,12,4,1,4,SVO,SVO,75,20,95,1.5841510504976966,0.7424875695421236,50000.0,10.5623662214,10.6687216998,10.8131009143,11.0177223355,10.5624420725,10.5792079995,10.7692598693,10.663467131,10.5853503982,PBC
kpw,15,5,5,8,0,2,SOV,SOV,20,15,35,2.048636163144926,0.9852281360342515,50000.0,8.0458460448,8.0721608024,8.139062267,8.2253292821,8.0459526221,8.0694195423,8.1087560407,8.092468861,8.0565136544,PBC
kpx,42,11,5,3,5,1,SOV,SOV,58,9,67,1.700339220118141,0.569190343735683,50000.0,9.2466103241,9.3092954236,9.4436421689,9.6154522424,9.2467079422,9.2682639988,9.4013250233,9.3416584051,9.2627754795,PBC
kpz,14,22,5,3,48,12,VSO,VSO,84,20,104,2.0958941168074703,0.7062740891876007,50000.0,9.5293172483,9.615229738,9.7966307523,10.0221949172,9.5294155856,9.551146988,9.7485781865,9.6598795874,9.5453547269,PBC
kqp,10,45,3,4,3,5,SVO,_,58,12,70,1.7082532203382128,0.6609623351442084,50000.0,7.828909254,7.8565657179,7.9332803907,8.0297882926,7.8290228437,7.854044633,7.9016133933,7.8828857063,7.8375683001,PBC
kqy,66,11,32,36,3,6,SOV,_,80,74,154,2.0501260066619023,0.9989047442823606,50000.0,9.9771498154,10.0829714967,10.2757609565,10.5210834041,9.9772402798,9.9972403966,10.2249000567,10.1160661338,9.9881919931,PBC
krc,62,2,6,8,2,0,SOV,SOV,66,14,80,1.1635537667834472,0.6690158350565576,50000.0,10.29354056,10.4030266866,10.5770268089,10.8082905953,10.2936238797,10.3120442174,10.5328299971,10.4177345273,10.3129166022,PBC
kri,7,32,7,1,3,4,SVO,_,42,12,54,1.827890161219581,0.7642045065086203,50000.0,7.3331143243,7.3490272506,7.3913666529,7.4465185937,7.3332230684,7.3571260441,7.3677306845,7.3623592735,7.3400466973,PBC
krj,5,26,5,6,58,13,VSO,_,89,24,113,1.963461239600123,0.7460251980495494,50000.0,8.09993461,8.1548003024,8.3206334914,8.5164866348,8.100058366,8.1273873328,8.2799874955,8.2198751942,8.1066885477,PBC
ksd,3,69,6,1,2,0,SVO,SVO,74,7,81,0.8614197556724756,0.4244051447248036,50000.0,7.3666487564,7.3898328658,7.4590324561,7.5453486482,7.3667680098,7.3930285336,7.427569421,7.4153978735,7.3720511935,PBC
ksr,38,16,5,4,0,1,SOV,_,54,10,64,1.5776424064797958,0.6252624052234231,50000.0,10.0806643036,10.1735450103,10.3325039632,10.5419282407,10.0807506823,10.099838224,10.2732895729,10.1936912789,10.1016633549,PBC
kss,6,21,1,1,2,1,SVO,_,29,3,32,1.5703612224162218,0.4488644887230294,50000.0,8.7073385281,8.7540818474,8.8657904352,9.0076375459,8.7074423398,8.730350528,8.8249854739,8.7860943685,8.720379599,PBC
ktb,74,14,13,14,3,2,SOV,_,91,29,120,1.732173173007245,0.7978009196353439,50000.0,11.3885384601,11.5577665884,11.7288132143,11.9837997055,11.3886062254,11.4035945684,11.6615649477,11.5131205525,11.4260852952,PBC
kto,4,16,1,1,9,1,SVO,VSO,29,3,32,1.8584585933443496,0.4488644887230294,50000.0,8.2274370173,8.2706024529,8.3917604334,8.5396045173,8.2275533165,8.2532079017,8.3508841991,8.3140409154,8.2354137188,PBC
kua,49,70,7,2,0,5,SVO,_,119,14,133,1.5106830484588367,0.4854607607459134,50000.0,9.9241258199,10.0150444614,10.1816869675,10.3966907049,9.924215881,9.9441171841,10.1260016772,10.0432052542,9.9432552307,PBC
kub,11,38,6,0,3,4,SVO,_,52,10,62,1.6680728293811182,0.6373874992221911,50000.0,7.800367943,7.8294959559,7.9143687002,8.0193154458,7.8004860511,7.8265005597,7.8821301472,7.8605528658,7.8087929809,PBC
kud,19,9,4,4,6,4,SOV,_,34,12,46,2.289872330562755,0.828055725379504,50000.0,9.1633488136,9.2439521856,9.4340739823,9.6648223206,9.1634543934,9.1867860937,9.3860812917,9.3007679847,9.1728108066,PBC
kue,92,19,12,21,4,6,SOV,SOV,115,39,154,1.8145377510584852,0.8163836680050907,50000.0,8.7393585483,8.7834184548,8.8854025204,9.0165475668,8.7394598981,8.7618182828,8.8462307227,8.8108997992,8.7509755437,PBC
kum,70,1,11,10,3,1,SOV,_,74,22,96,1.3237361731982915,0.77655578544446,50000.0,10.9239537476,11.0653811425,11.2443563585,11.4936655913,10.9240285486,10.9405696321,11.1719622688,11.0531225129,10.9500997475,PBC
kup,27,9,8,7,1,2,SOV,SOV,37,17,54,2.0037250572412892,0.898653375690748,50000.0,9.548017635,9.6167331998,9.7511260162,9.9263258429,9.5481099669,9.5685011306,9.7094130814,9.6427713745,9.5664000331,PBC
kus,17,49,4,0,5,4,SVO,_,71,8,79,1.5921694679576373,0.47299536229314815,50000.0,8.0143513297,8.0548477795,8.1716404578,8.3141083473,8.0144695453,8.0405480549,8.1312951974,8.097705983,8.0202720126,PBC
kvn,9,5,1,0,1,0,SOV,SOV,15,1,16,1.4913146570363986,0.3372900666170139,50000.0,10.0362318276,10.1901096806,10.4902687336,10.8427619188,10.036329357,10.057907067,10.4607562252,10.2608827061,10.0453379928,PBC
kwf,3,24,5,1,0,4,SVO,_,27,10,37,1.5769228793071113,0.8418521897563207,50000.0,7.4786155068,7.5037328274,7.5803104106,7.6747647416,7.4787370908,7.5055078191,7.5484690401,7.5328779855,7.4860307392,PBC
kwi,35,5,1,1,0,0,SOV,SOV,40,2,42,0.8414948973618402,0.2761954276479391,50000.0,10.0269927442,10.1288325871,10.3136621421,10.5495589433,10.0270829218,10.0470151356,10.2537869859,10.1601046839,10.0486075154,PBC
kwj,29,7,17,7,2,3,SOV,_,38,27,65,2.0773497580911426,0.9792415350396868,50000.0,8.1309821498,8.1659097967,8.2635200443,8.3841132143,8.1310973965,8.156494357,8.2287049728,8.2003720766,8.1426872993,PBC
kxc,91,13,14,23,5,2,SOV,_,109,39,148,1.7279022645041515,0.8320021633565671,50000.0,10.1676807134,10.2790711975,10.4689332069,10.7142930009,10.1677678204,10.1870265856,10.4151247498,10.3043512884,10.1791919917,PBC
kyc,54,18,9,21,6,5,SOV,SOV,78,35,113,2.0970817808852105,0.8928667618459027,50000.0,9.0558729301,9.1126718338,9.2434554449,9.4080095469,9.055975204,9.0785478706,9.1959078032,9.1488775875,9.0720071073,PBC
kyg,31,14,9,12,3,4,SOV,_,48,25,73,2.2009640512827877,0.9271587399898307,50000.0,10.3336418688,10.4359722281,10.5969111115,10.8125383739,10.3337245052,10.3519870881,10.5278677314,10.448195573,10.3593342292,PBC
kyq,15,28,3,0,4,7,SVO,SVO,47,10,57,1.8747203877032086,0.6699960320994333,50000.0,8.3811650779,8.4264079944,8.5462778098,8.6946240352,8.3812766254,8.4058919638,8.5076663221,8.4663880352,8.3894917354,PBC
kyz,1,0,0,1,0,0,SOV,SOV,1,1,2,1.0,1.0,50000.0,8.1875226192,8.2491112705,8.4347120205,8.6518248703,8.1876467877,8.2150736182,8.3914912766,8.3223771279,8.1927574275,PBC
kze,32,16,2,13,8,5,SOV,_,56,20,76,2.172725450150546,0.8314743880097293,50000.0,11.1153893013,11.2627894536,11.4254497569,11.6652734647,11.1154589692,11.1308668255,11.3952940701,11.2314926274,11.1371480877,PBC
kzf,4,26,1,7,9,5,SVO,_,39,13,52,2.046557360189376,0.8112781244591328,50000.0,8.8137550209,8.8659661544,8.9887765902,9.1443290325,8.8138580607,8.8366058868,8.950881851,8.9005058044,8.8256520872,PBC
lac,2,12,2,4,3,1,SVO,No dominant order,17,7,24,2.0943609377704333,0.8708644692353644,50000.0,7.7498282748,7.7957636849,7.9441856226,8.118831834,7.7499576146,7.7785020009,7.900674046,7.8571800906,7.7546508251,PBC
laj,6,68,7,0,9,2,SVO,SVO,83,9,92,1.31010480739686,0.46206632763553934,50000.0,8.8829658496,8.9372111832,9.0635180653,9.2233214603,8.8830683984,8.9057079553,9.0205366744,8.9723222408,8.8947734958,PBC
las,5,27,2,2,1,2,SVO,_,33,6,39,1.542027782122493,0.6193821946787638,50000.0,8.3201096924,8.3584565266,8.4571496813,8.5816160064,8.3202182876,8.3441696239,8.4227670795,8.3896714168,8.3293329701,PBC
lat,24,78,6,10,19,20,SVO,_,121,36,157,2.096030215802843,0.7767879351199761,50000.0,10.4321667512,10.5632933034,10.7721754817,11.0416660648,10.4322515112,10.4509954546,10.7055532314,10.5842946395,10.4426753158,PBC
lav,147,171,37,5,7,1,SVO,SVO,325,43,368,1.5919980587919444,0.5202316448482338,50000.0,9.7506900083,9.8539436923,10.0588288367,10.3133440654,9.7507854023,9.7718760105,10.0064248664,9.899002456,9.7600106881,PBC
lcl,3,0,4,2,0,0,OSV,_,3,6,9,1.5304930567574824,0.9182958340544896,,,,,,,,,,,
lcm,10,62,8,2,7,6,SVO,SVO,79,16,95,1.6904796962089472,0.6540800387941991,,,,,,,,,,,
ldi,3,17,7,0,1,1,SVO,_,21,8,29,1.6202830552026597,0.8497511372532974,50000.0,9.7474843405,9.8407978557,10.026415683,10.2589640291,9.747579433,9.768595527,9.9695232023,9.8812913544,9.7643483153,PBC
lee,9,30,1,0,2,7,SVO,_,41,8,49,1.5863929597144,0.6420642892306891,50000.0,8.2349806668,8.2595064825,8.31441399,8.3881980088,8.2350779002,8.2564835414,8.2867483025,8.2725555131,8.2457837692,PBC
